C2D19692RJW,SET-CARPET,145.8300,1,AH,,0.0000,121.76805000000002
C2D19692YMS,SET-CARPET,31.7100,1,2M,,0.0000,24.733800000000002
C2D19693CJB,SET-CARPET,53.0500,1,2M,,0.0000,41.379
C2D19693PVJ,SET-CARPET,145.8300,1,AH,,0.0000,121.76805000000002
C2D19693QET,SET-CARPET,145.8300,1,AH,,0.0000,121.76805000000002
C2D19693QHU,SET-CARPET,145.8300,1,AH,,0.0000,121.76805000000002
C2D19693RJM,SET-CARPET,145.8300,1,AH,,0.0000,121.76805000000002
C2D19693RJS,SET-CARPET,53.0500,1,2M,,0.0000,41.379
C2D19693RJW,SET-CARPET,145.8300,1,AH,,0.0000,121.76805000000002
C2D19693WPO,SET-CARPET,53.0500,1,2M,,0.0000,41.379
C2D19693YMS,SET-CARPET,53.0500,1,2M,,0.0000,41.379
C2D19693YMT,SET-CARPET,53.0500,1,2M,,0.0000,41.379
C2D19694RJL,SET-CARPET,26.1800,1,2M,,0.0000,20.4204
C2D19694RJN,SET-CARPET,26.1800,1,2M,,0.0000,20.4204
C2D19694RJS,SET-CARPET,26.1800,1,2M,,0.0000,20.4204
C2D19694RJW,SET-CARPET,26.1800,1,2M,,0.0000,20.4204
C2D19695RJR,SET-CARPET,29.4300,1,2M,,0.0000,22.955399999999997
C2D19699APH,HEADREST,207.3200,1,2M,,0.0000,161.7096
C2D19699PVJ,HEADREST,207.3200,1,2M,,0.0000,161.7096
C2D19700APH,HEADREST,207.3200,1,2M,,0.0000,161.7096
C2D19700LHJ,HEADREST,207.3200,1,2M,,0.0000,161.7096
C2D19700NUG,HEADREST,207.3200,1,2M,,0.0000,161.7096
C2D19700PVJ,HEADREST,207.3200,1,2M,,0.0000,161.7096
C2D19701RHV,HEADREST,207.3200,1,2M,,0.0000,161.7096
C2D19701RHX,HEADREST,207.3200,1,2M,,0.0000,161.7096
C2D19701RHY,HEADREST,207.3200,1,2M,,0.0000,161.7096
C2D19701RHZ,HEADREST,207.3200,1,2M,,0.0000,161.7096
C2D19701RJA,HEADREST,207.3200,1,2M,,0.0000,161.7096
C2D19701RJB,HEADREST,207.3200,1,2M,,0.0000,161.7096
C2D19701RJD,HEADREST,207.3200,1,2M,,0.0000,161.7096
C2D19701WVC,HEADREST,207.3200,1,2M,,0.0000,161.7096
C2D19701YEX,HEADREST,207.3200,1,2M,,0.0000,161.7096
C2D19703PVJ,HEADREST,207.3200,1,2M,,0.0000,161.7096
C2D19704APH,HEADREST,207.3200,1,2M,,0.0000,161.7096
C2D19704LHJ,HEADREST,207.3200,1,2M,,0.0000,161.7096
C2D19704NUG,HEADREST,207.3200,1,2M,,0.0000,161.7096
C2D19704PVJ,HEADREST,207.3200,1,2M,,0.0000,161.7096
C2D19705RHX,HEADREST,207.3200,1,2M,,0.0000,161.7096
C2D19705RHY,HEADREST,207.3200,1,2M,,0.0000,161.7096
C2D19705RHZ,HEADREST,207.3200,1,2M,,0.0000,161.7096
C2D19705RJA,HEADREST,207.3200,1,2M,,0.0000,161.7096
C2D19705RJB,HEADREST,207.3200,1,2M,,0.0000,161.7096
C2D19705RJD,HEADREST,207.3200,1,2M,,0.0000,161.7096
C2D19705WVC,HEADREST,207.3200,1,2M,,0.0000,161.7096
C2D19705YEX,HEADREST,207.3200,1,2M,,0.0000,161.7096
C2D19710,GLASS-WINDSC,480.1500,1,2M,,0.0000,374.517
C2D19711,PANEL,476.5500,1,RM,,0.0000,371.709
C2D19712,PANEL-FILLER,33.3100,1,RM,,0.0000,25.981800000000003
C2D19713,PANEL-FILLER,33.3100,1,RM,,0.0000,25.981800000000003
C2D19714,TRAY-BATTERY,14.7300,1,OP,,0.0000,10.605599999999999
C2D19715,MOUNTING-BRA,22.6400,1,2M,,0.0000,17.6592
C2D19716,BRACKET-SUPP,22.6400,1,2M,,0.0000,17.6592
C2D19718,DUCT-AIR,20.5400,1,UJ,,0.0000,16.6374
C2D19726,DAMPER&SPR,1345.5000,1,HM,,0.0000,1049.49
C2D19727,TUBE-BATTERY,13.4800,1,2J,,0.0000,10.918800000000001
C2D19734,DIFFERENTIAL,1231.0300,1,ZF,,0.0000,1107.927
C2D19735,PROPSHAFT,737.5000,1,ZH,,0.0000,615.8125
C2D19736,PROPSHAFT,737.5000,1,ZH,,0.0000,615.8125
C2D19737,PROPSHAFT,737.5000,1,ZH,,0.0000,615.8125
C2D19738,PROPSHAFT,737.5000,1,ZH,,0.0000,615.8125
C2D19739,GEARBOX-AUTO,4220.0000,1,ZF,,750.0000,3798.0
C2D19739W,GEARBOX-AUTO,0.0100,1,2A,,0.0000,0.01
C2D19740,GEARBOX-AUTO,5538.7500,1,ZF,,750.0000,4984.875
C2D19740E,GEARBOX-AUTO,5538.7500,1,ZF,,0.0000,4984.875
C2D19740W,GEARBOX-AUTO,0.0100,1,2A,,0.0000,0.01
C2D19741,GEARBOX-AUTO,5538.7500,1,ZF,,750.0000,4984.875
C2D19741E,GEARBOX-AUTO,5538.7500,1,ZF,,0.0000,4984.875
C2D19741W,GEARBOX-AUTO,0.0100,1,2A,,0.0000,0.01
C2D19742,GEARBOX-AUTO,4431.0000,1,ZF,,750.0000,3987.9
C2D19742E,GEARBOX-AUTO,3655.5800,1,ZF,,750.0000,3290.022
C2D19742W,GEARBOX-AUTO,0.0100,1,2A,,0.0000,0.01
C2D19743,BRACKET-SUPP,34.2300,1,2M,,0.0000,26.699399999999997
C2D19744,HALFSHAFT,443.1000,1,ZM,,0.0000,345.61800000000005
C2D19745,HALFSHAFT,443.1000,1,ZM,,0.0000,345.61800000000005
C2D19747,DIFFERENTIAL,1231.0300,1,ZF,,150.0000,1107.927
C2D19747W,DIFFERENTIAL,0.0100,1,2A,,0.0000,0.01
C2D19748,DAMPER,62.9500,1,HM,,0.0000,49.101
C2D19749,PROPSHAFT,737.5000,1,ZH,,0.0000,615.8125
C2D19750,PROPSHAFT,737.5000,1,ZH,,0.0000,615.8125
C2D19751,LEVER-LOCKC,46.9400,1,2M,,0.0000,36.6132
C2D19752,DAMPER-VIBRA,95.5800,1,IJ,,0.0000,77.4198
C2D19754,BOX-TRANSFER,1772.4000,1,ZF,,0.0000,1595.16
C2D19756,PLATE-TRANS,87.0100,1,YH,,0.0000,72.65335
C2D19759,ENGINE-COMPL,6672.8800,1,YF,,2000.0000,6005.592000000001
C2D19759W,ENGINE-COMPL,0.0100,1,ZA,,0.0000,0.01
C2D19760,TUBE-AIRINT,75.2700,1,UM,,0.0000,58.7106
C2D19761,PIPE-FUELFE,50.5600,1,2J,,0.0000,40.9536
C2D19762,COVER,1.9100,1,2M,,0.0000,1.4898
C2D19766,BELT-DRIVE,20.8200,1,YH,,0.0000,17.384700000000002
C2D19768,IDLER,38.7700,1,YH,,0.0000,32.37295
C2D19769,IDLER,38.7700,1,YH,,0.0000,32.37295
C2D19770,BRACKET-COMP,21.2400,1,2M,,0.0000,16.5672
C2D19775,CABLE,42.2400,1,ZH,,0.0000,35.2704
C2D19833,MOTOR,41.8500,1,XM,,0.0000,32.643
C2D19843,MODULE-ELECT,127.7000,1,2H,,0.0000,106.62950000000001
C2D19845AMN,MIRROR-VANIT,54.7300,1,2M,,0.0000,42.6894
C2D19845NUG,MIRROR-VANIT,54.7300,1,2M,,0.0000,42.6894
C2D19845PVJ,MIRROR-VANIT,54.7300,1,2M,,0.0000,42.6894
C2D19845VAE,MIRROR-VANIT,54.7300,1,2M,,0.0000,42.6894
C2D19850APH,HEADREST,539.3900,1,2M,,0.0000,420.7242
C2D19850LHJ,HEADREST,539.3900,1,2M,,0.0000,420.7242
C2D19850NUG,HEADREST,539.3900,1,2M,,0.0000,420.7242
C2D19850PVJ,HEADREST,539.3900,1,2M,,0.0000,420.7242
C2D19850RHV,HEADREST,539.3900,1,2M,,0.0000,420.7242
C2D19850RHX,HEADREST,539.3900,1,2M,,0.0000,420.7242
C2D19850RHY,HEADREST,539.3900,1,2M,,0.0000,420.7242
C2D19850RHZ,HEADREST,539.3900,1,2M,,0.0000,420.7242
C2D19850RJA,HEADREST,539.3900,1,2M,,0.0000,420.7242
C2D19850RJB,HEADREST,539.3900,1,2M,,0.0000,420.7242
C2D19850RJD,HEADREST,539.3900,1,2M,,0.0000,420.7242
C2D19850WVC,HEADREST,539.3900,1,2M,,0.0000,420.7242
C2D19850YEX,HEADREST,539.3900,1,2M,,0.0000,420.7242
C2D19851CJB,HEADREST,539.3900,1,2M,,0.0000,420.7242
C2D19851RHP,HEADREST,539.3900,1,2M,,0.0000,420.7242
C2D19851WTN,HEADREST,539.3900,1,2M,,0.0000,420.7242
C2D19851YNA,HEADREST,539.3900,1,2M,,0.0000,420.7242
C2D19851YNB,HEADREST,539.3900,1,2M,,0.0000,420.7242
C2D19851YTV,HEADREST,539.3900,1,2M,,0.0000,420.7242
C2D19852RHV,COVER-CUSHIO,1169.8700,1,2M,,0.0000,912.4985999999999
C2D19852RHX,COVER-CUSHIO,1169.8700,1,2M,,0.0000,912.4985999999999
C2D19852RHY,COVER-CUSHIO,1169.8700,1,2M,,0.0000,912.4985999999999
C2D19852RHZ,COVER-CUSHIO,1169.8700,1,2M,,0.0000,912.4985999999999
C2D19852RJA,COVER-CUSHIO,1169.8700,1,2M,,0.0000,912.4985999999999
C2D19852RJB,COVER-CUSHIO,1169.8700,1,2M,,0.0000,912.4985999999999
C2D19852RJD,COVER-CUSHIO,1169.8700,1,2M,,0.0000,912.4985999999999
C2D19852WVC,COVER-CUSHIO,1169.8700,1,2M,,0.0000,912.4985999999999
C2D19852YEX,COVER-CUSHIO,1169.8700,1,2M,,0.0000,912.4985999999999
C2D19853CJB,COVER-CUSHIO,1169.8700,1,2M,,0.0000,912.4985999999999
C2D19853RHP,COVER-CUSHIO,1169.8700,1,2M,,0.0000,912.4985999999999
C2D19853WTN,COVER-CUSHIO,1169.8700,1,2M,,0.0000,912.4985999999999
C2D19853YLP,COVER-CUSHIO,1150.5400,1,2M,,0.0000,897.4212
C2D19853YNA,COVER-CUSHIO,1169.8700,1,2M,,0.0000,912.4985999999999
C2D19853YNB,COVER-CUSHIO,606.0000,1,2M,,0.0000,472.68
C2D19853YTV,COVER-CUSHIO,1169.8700,1,2M,,0.0000,912.4985999999999
C2D19854APH,COVER-CUSHIO,1169.8700,1,2M,,0.0000,912.4985999999999
C2D19854LHJ,COVER-CUSHIO,1169.8700,1,2M,,0.0000,912.4985999999999
C2D19854NUG,COVER-CUSHIO,1169.8700,1,2M,,0.0000,912.4985999999999
C2D19854PVJ,COVER-CUSHIO,1169.8700,1,2M,,0.0000,912.4985999999999
C2D19855APH,PANEL-SWITCH,24.4000,1,2M,,0.0000,19.031999999999996
C2D19855JMN,PANEL-SWITCH,24.4000,1,2M,,0.0000,19.031999999999996
C2D19855LHJ,PANEL-SWITCH,24.4000,1,2M,,0.0000,19.031999999999996
C2D19855NUG,PANEL-SWITCH,24.4000,1,2M,,0.0000,19.031999999999996
C2D19855PVJ,PANEL-SWITCH,24.4000,1,2M,,0.0000,19.031999999999996
C2D19856CJB,PANEL-SWITCH,175.3900,1,2M,,0.0000,136.80419999999998
C2D19856RHP,PANEL-SWITCH,175.3900,1,2M,,0.0000,136.80419999999998
C2D19856WTN,PANEL-SWITCH,175.3900,1,2M,,0.0000,136.80419999999998
C2D19856YLP,PANEL-SWITCH,175.3900,1,2M,,0.0000,136.80419999999998
C2D19856YNA,PANEL-SWITCH,175.3900,1,2M,,0.0000,136.80419999999998
C2D19856YNB,PANEL-SWITCH,175.3900,1,2M,,0.0000,136.80419999999998
C2D19856YTV,PANEL-SWITCH,175.3900,1,2M,,0.0000,136.80419999999998
C2D19857APH,PANEL-SWITCH,24.4000,1,2M,,0.0000,19.031999999999996
C2D19857JMN,PANEL-SWITCH,24.4000,1,2M,,0.0000,19.031999999999996
C2D19857LHJ,PANEL-SWITCH,24.4000,1,2M,,0.0000,19.031999999999996
C2D19857NUG,PANEL-SWITCH,24.4000,1,2M,,0.0000,19.031999999999996
C2D19857PVJ,PANEL-SWITCH,24.4000,1,2M,,0.0000,19.031999999999996
C2D19858CJB,PANEL-SWITCH,175.3900,1,2M,,0.0000,136.80419999999998
C2D19858RHP,PANEL-SWITCH,175.3900,1,2M,,0.0000,136.80419999999998
C2D19858WTN,PANEL-SWITCH,175.3900,1,2M,,0.0000,136.80419999999998
C2D19858YLP,PANEL-SWITCH,175.3900,1,2M,,0.0000,136.80419999999998
C2D19858YNA,PANEL-SWITCH,175.3900,1,2M,,0.0000,136.80419999999998
C2D19858YNB,PANEL-SWITCH,175.3900,1,2M,,0.0000,136.80419999999998
C2D19858YTV,PANEL-SWITCH,175.3900,1,2M,,0.0000,136.80419999999998
C2D19861,CARPET-TRUNK,84.7900,1,2M,,0.0000,66.1362
C2D19862,PAD-SQUAB,154.7300,1,2M,,0.0000,120.68939999999999
C2D19868,MOUNTING-ENG,86.2600,1,YH,,0.0000,72.0271
C2D19869,CROSSBEAM,557.7600,1,RM,,0.0000,435.0528
C2D19870,RUBBER-BUMP,10.1200,1,2M,,0.0000,7.893599999999999
C2D19875,CLIP-PIPE,3.8300,1,2J,,0.0000,3.1023
C2D19878,PIPE-EXHAUST,253.3700,1,VM,,0.0000,197.6286
C2D19879,SILENCER-EXH,205.8600,1,VM,,0.0000,160.57080000000002
C2D19880,SILENCER-EXH,205.8600,1,VM,,0.0000,160.57080000000002
C2D19881,CATALT&DNPPE,649.2600,1,VM,,0.0000,506.4228
C2D19882,GASKET,5.6500,1,YH,,0.0000,4.7177500000000006
C2D19886,ENGINE-COMPL,8684.7600,1,YF,,1500.0000,7816.284000000001
C2D19886W,ENGINE-COMPL,0.0100,1,YA,,0.0000,0.01
C2D19890,PIPE-EXHAUST,285.9900,1,VM,,0.0000,223.0722
C2D19891,PIPE-EXHAUST,344.6600,1,VM,,0.0000,268.83480000000003
C2D19899,BOLT,0.72,4,2J,,0.0000,0.5831999999999999
C2D19902,MODULE-INFOR,1007.7300,1,2H,,80.0000,841.45455
C2D19902W,MODULE-INFOR,0.0100,1,2A,,0.0000,0.01
C2D19903,MODULE-INFOR,1492.8000,1,2H,,80.0000,1246.488
C2D19903W,MODULE-INFOR,0.0100,1,2A,,0.0000,0.01
C2D19905,RING-SEALING,2.2200,1,YP,,0.0000,1.5984000000000003
C2D19906,RING-SEALING,2.2200,1,YP,,0.0000,1.5984000000000003
C2D19907,BRACKET,23.3300,1,2M,,0.0000,18.1974
C2D19908,BRACKET,23.3300,1,2M,,0.0000,18.1974
C2D19922,MODULE-INTER,362.9000,1,2H,,0.0000,303.0215
C2D19934,CATALT&DNPPE,1473.6100,1,VM,,0.0000,1149.4158
C2D19935APH,FINISHER-DP,52.5000,1,2M,,0.0000,40.95
C2D19935APJ,FINISHER-DP,52.5000,1,2M,,0.0000,40.95
C2D19935CJB,FINISHER-DP,52.5000,1,2M,,0.0000,40.95
C2D19935JMN,FINISHER-DP,52.5000,1,2M,,0.0000,40.95
C2D19935LHJ,FINISHER-DP,52.5000,1,2M,,0.0000,40.95
C2D19935NUG,FINISHER-DP,52.5000,1,2M,,0.0000,40.95
C2D19935PVJ,FINISHER-DP,52.5000,1,2M,,0.0000,40.95
C2D19935VAE,FINISHER-DP,52.5000,1,2M,,0.0000,40.95
C2D19936APH,FINISHER-DP,52.5000,1,2M,,0.0000,40.95
C2D19936APJ,FINISHER-DP,52.5000,1,2M,,0.0000,40.95
C2D19936CJB,FINISHER-DP,52.5000,1,2M,,0.0000,40.95
C2D19936JMN,FINISHER-DP,52.5000,1,2M,,0.0000,40.95
C2D19936LHJ,FINISHER-DP,52.5000,1,2M,,0.0000,40.95
C2D19936NUG,FINISHER-DP,52.5000,1,2M,,0.0000,40.95
C2D19936PVJ,FINISHER-DP,52.5000,1,2M,,0.0000,40.95
C2D19936VAE,FINISHER-DP,52.5000,1,2M,,0.0000,40.95
C2D19937AMN,FINISHER-D/E,185.7200,1,2M,,0.0000,144.8616
C2D19937NUG,FINISHER-D/E,94.8100,1,2M,,0.0000,73.9518
C2D19938AMN,FINISHER-D/E,94.8100,1,2M,,0.0000,73.9518
C2D19938NUG,FINISHER-D/E,94.8100,1,2M,,0.0000,73.9518
C2D19938PVJ,FINISHER-D/E,94.8100,1,2M,,0.0000,73.9518
C2D19939NUG,FINISHER-D/E,276.9700,1,2M,,0.0000,216.03660000000002
C2D19939PVJ,FINISHER-D/E,276.9700,1,2M,,0.0000,216.03660000000002
C2D19939VAE,FINISHER-D/E,276.9700,1,2M,,0.0000,216.03660000000002
C2D19940AMN,FINISHER-D/E,94.8100,1,2M,,0.0000,73.9518
C2D19940NUG,FINISHER-D/E,94.8100,1,2M,,0.0000,73.9518
C2D19941AMN,FINISHER-D/E,94.8100,1,2M,,0.0000,73.9518
C2D19941NUG,FINISHER-D/E,94.8100,1,2M,,0.0000,73.9518
C2D19941PVJ,FINISHER-D/E,94.8100,1,2M,,0.0000,73.9518
C2D19942NUG,FINISHER-D/E,276.9700,1,2M,,0.0000,216.03660000000002
C2D19942PVJ,FINISHER-D/E,276.9700,1,2M,,0.0000,216.03660000000002
C2D19942VAE,FINISHER-D/E,276.9700,1,2M,,0.0000,216.03660000000002
C2D19955,PIPE-VACUUM,55.2300,1,3J,,0.0000,44.7363
C2D19967,MOTOR-STARTE,428.7600,1,GJ,,75.0000,347.2956
C2D19967W,MOTOR-STARTE,0.0100,1,GA,,0.0000,0.01
C2D19968,MOTOR-STARTE,425.3600,1,GJ,,75.0000,344.5416
C2D19968W,MOTOR-STARTE,0.0100,1,GA,,0.0000,0.01
C2D19969,MOTOR-STARTE,425.3600,1,GJ,,75.0000,344.5416
C2D19969W,MOTOR-STARTE,0.0100,1,GA,,0.0000,0.01
C2D19971,BRACKET-OIL,34.2300,1,2M,,0.0000,26.699399999999997
C2D19973,HOSE,33.7100,1,UM,,0.0000,26.2938
C2D19974,HOSE,68.5300,1,UM,,0.0000,53.4534
C2D19981,CATALT&DNPPE,126.6800,1,VM,,0.0000,98.8104
C2D20009,PROPSHAFT,443.1000,1,ZH,,0.0000,369.98850000000004
C2D20010,LOCATOR,0.5700,1,2J,,0.0000,0.46169999999999994
C2D20032APH,HEADREST,539.3900,1,2M,,0.0000,420.7242
C2D20032LHJ,HEADREST,539.3900,1,2M,,0.0000,420.7242
C2D20032NUG,HEADREST,539.3900,1,2M,,0.0000,420.7242
C2D20032PVJ,HEADREST,539.3900,1,2M,,0.0000,420.7242
C2D20032RHV,HEADREST,539.3900,1,2M,,0.0000,420.7242
C2D20032RHX,HEADREST,539.3900,1,2M,,0.0000,420.7242
C2D20032RHY,HEADREST,539.3900,1,2M,,0.0000,420.7242
C2D20032RHZ,HEADREST,539.3900,1,2M,,0.0000,420.7242
C2D20032RJA,HEADREST,539.3900,1,2M,,0.0000,420.7242
C2D20032RJB,HEADREST,539.3900,1,2M,,0.0000,420.7242
C2D20032RJD,HEADREST,539.3900,1,2M,,0.0000,420.7242
C2D20032WVC,HEADREST,539.3900,1,2M,,0.0000,420.7242
C2D20032YEX,HEADREST,539.3900,1,2M,,0.0000,420.7242
C2D20033CJB,HEADREST,539.3900,1,2M,,0.0000,420.7242
C2D20033RHP,HEADREST,539.3900,1,2M,,0.0000,420.7242
C2D20033WTN,HEADREST,539.3900,1,2M,,0.0000,420.7242
C2D20033YLP,HEADREST,539.3900,1,2M,,0.0000,420.7242
C2D20033YNA,HEADREST,539.3900,1,2M,,0.0000,420.7242
C2D20033YNB,HEADREST,539.3900,1,2M,,0.0000,420.7242
C2D20033YTV,HEADREST,539.3900,1,2M,,0.0000,420.7242
C2D20044,REINFORCEMEN,43.9900,1,RM,,0.0000,34.312200000000004
C2D20045,REINFORCEMEN,43.9900,1,RM,,0.0000,34.312200000000004
C2D20057,HOSE-BOTTOM,34.7100,1,UM,,0.0000,27.0738
C2D20058,HOSE-HEATER,15.0500,1,UM,,0.0000,11.739
C2D20059,PIPE-WATER,6.1700,1,UM,,0.0000,4.8126
C2D20060,HOSE-OILCOO,12.4300,1,UM,,0.0000,9.6954
C2D20061,HOSE-RADIATO,32.4000,1,UM,,0.0000,25.272
C2D20063,HOSE-HEATER,17.4100,1,UM,,0.0000,13.5798
C2D20066,HOSE-BOTTOM,21.3500,1,UM,,0.0000,16.653
C2D20067,PIPE-EXHAUST,344.6600,1,VM,,0.0000,268.83480000000003
C2D20068,PIPE-EXHAUST,344.6600,1,VM,,0.0000,268.83480000000003
C2D20069,PIPE-EXHAUST,344.6600,1,VM,,0.0000,268.83480000000003
C2D20072,WHEELNUT-LO,147.5000,1,AH,,0.0000,123.1625
C2D20073,WHEELNUT-LO,147.5000,1,AH,,0.0000,123.1625
C2D20074,CLEANER-ALLO,10.0000,1,AI,,0.0000,8.35
C2D20075,CLEANER-ALLO,29.1800,1,AI,,0.0000,24.365299999999998
C2D20125AMN,COVER-SCREW,6.0400,1,2M,,0.0000,4.7112
C2D20125NUG,COVER-SCREW,6.0400,1,2M,,0.0000,4.7112
C2D20125PVJ,COVER-SCREW,6.0400,1,2M,,0.0000,4.7112
C2D20125VAE,COVER-SCREW,6.0400,1,2M,,0.0000,4.7112
C2D20126AMN,COVER-SCREW,6.0400,1,2M,,0.0000,4.7112
C2D20126NUG,COVER-SCREW,6.0400,1,2M,,0.0000,4.7112
C2D20126PVJ,COVER-SCREW,6.0400,1,2M,,0.0000,4.7112
C2D20126VAE,COVER-SCREW,6.0400,1,2M,,0.0000,4.7112
C2D20127,MOULDING,20.8600,1,2M,,0.0000,16.2708
C2D20128,MOULDING,20.8600,1,2M,,0.0000,16.2708
C2D20160,PIPE-OILCOO,64.8100,1,UM,,0.0000,50.5518
C2D20161,BRACKET-OIL,10.9700,1,2M,,0.0000,8.5566
C2D20176,MODULE-BODY,454.8600,1,2H,,0.0000,379.8081
C2D20177W,DISPLAY/SCRE,0.0100,1,3A,,0.0000,0.01
C2D20178W,DISPLAY/SCRE,0.0100,1,3A,,0.0000,0.01
C2D20191,INSERT-NUT,0.4300,1,2J,,0.0000,0.3483
C2D20192,PIN-RETAININ,0.3900,1,2J,,0.0000,0.3159
C2D20209,INSULATION,29.1600,1,2M,,0.0000,22.744799999999998
C2D20210,INSULATION,29.1600,1,2M,,0.0000,22.744799999999998
C2D20215,PANEL-FENDER,429.1700,1,RM,,0.0000,334.75260000000003
C2D20216,PANEL-FENDER,429.1700,1,RM,,0.0000,334.75260000000003
C2D20221,PIPE-BRAKE,30.6900,1,3J,,0.0000,24.858900000000002
C2D20222,PIPE-BRAKE,67.7900,1,3J,,0.0000,54.90990000000001
C2D20223,PIPE-BRAKE,35.8800,1,3J,,0.0000,29.062800000000003
C2D20224,MOTOR-STARTE,344.5300,1,GJ,,75.0000,279.0693
C2D20224W,MOTOR-STARTE,0.0100,1,GA,,0.0000,0.01
C2D20226,MOTOR-STARTE,318.0200,1,GJ,,0.0000,257.5962
C2D20228,KIT-SNOWSOC,71.6700,1,AF,,0.0000,64.503
C2D20229,KIT-SNOWSOC,71.6700,1,AF,,0.0000,64.503
C2D20230,KIT-SNOWSOC,71.6700,1,AF,,0.0000,64.503
C2D20239,SIXLIGHT,497.1900,1,2M,,0.0000,387.8082
C2D20242,SIXLIGHT,497.1900,1,2M,,0.0000,387.8082
C2D20243,SIXLIGHT,497.1900,1,2M,,0.0000,387.8082
C2D20274,HARNESS,13.8900,1,2F,,0.0000,12.501000000000001
C2D20275,HARNESS,56.0700,1,2F,,0.0000,50.463
C2D20276,HARNESS,72.5600,1,2F,,0.0000,65.304
C2D20277,HARNESS,36.2900,1,2F,,0.0000,32.661
C2D20278,HARNESS,42.8800,1,2F,,0.0000,38.592
C2D20279,HARNESS,46.1800,1,2F,,0.0000,41.562
C2D20280,HARNESS,69.2800,1,2F,,0.0000,62.352000000000004
C2D20281,HARNESS,42.8800,1,2F,,0.0000,38.592
C2D20282,HARNESS,42.8800,1,2F,,0.0000,38.592
C2D20283,HARNESS,46.1800,1,2F,,0.0000,41.562
C2D20284,HARNESS,72.5600,1,2F,,0.0000,65.304
C2D20285,HARNESS,36.2900,1,2F,,0.0000,32.661
C2D20286,HARNESS,49.4700,1,2F,,0.0000,44.522999999999996
C2D20287,HARNESS,36.2900,1,2F,,0.0000,32.661
C2D20288,HARNESS,42.2400,1,2F,,0.0000,38.016000000000005
C2D20289,HARNESS,61.9200,1,2F,,0.0000,55.728
C2D20290,HARNESS,16.5000,1,2F,,0.0000,14.85
C2D20291,HARNESS,16.2000,1,2F,,0.0000,14.579999999999998
C2D20292,HARNESS,40.8400,1,2F,,0.0000,36.756
C2D20294,HARNESS,65.9600,1,2F,,0.0000,59.36399999999999
C2D20295,HARNESS,65.9800,1,2F,,0.0000,59.382000000000005
C2D20296,HARNESS,43.9700,1,2F,,0.0000,39.573
C2D20297,HARNESS,65.9600,1,2F,,0.0000,59.36399999999999
C2D20298,HARNESS,65.9800,1,2F,,0.0000,59.382000000000005
C2D20300,HARNESS,37.4700,1,2F,,0.0000,33.723
C2D20301,HARNESS,56.0700,1,2F,,0.0000,50.463
C2D20302,HARNESS,37.7100,1,2F,,0.0000,33.939
C2D20307,HARNESS,381.8700,1,2F,,0.0000,343.683
C2D20315,HARNESS,1273.8600,1,2F,,0.0000,1146.474
C2D20319,HARNESS,416.6000,1,2F,,0.0000,374.94
C2D20320,HARNESS,994.3000,1,2F,,0.0000,894.87
C2D20322,HARNESS,491.8100,1,2F,,0.0000,442.629
C2D20323,HARNESS,405.0300,1,2F,,0.0000,364.527
C2D20347,HARNESS-FACI,306.6600,1,2F,,0.0000,275.994
C2D20348,HARNESS-FACI,300.8800,1,2F,,0.0000,270.792
C2D20349,HARNESS-FACI,283.5100,1,2F,,0.0000,255.159
C2D20350,HARNESS-FACI,289.3000,1,2F,,0.0000,260.37
C2D20351,HARNESS-FACI,266.1500,1,2F,,0.0000,239.53499999999997
C2D20352,HARNESS-FACI,271.9400,1,2F,,0.0000,244.746
C2D20353,HARNESS-FACI,312.4500,1,2F,,0.0000,281.205
C2D20354,HARNESS-FACI,306.6600,1,2F,,0.0000,275.994
C2D20355,HARNESS-FACI,277.7300,1,2F,,0.0000,249.95700000000002
C2D20357,HARNESS-FACI,300.8800,1,2F,,0.0000,270.792
C2D20358,HARNESS-FACI,300.8800,1,2F,,0.0000,270.792
C2D20359,HARNESS-FACI,277.7300,1,2F,,0.0000,249.95700000000002
C2D20360,HARNESS-FACI,283.5100,1,2F,,0.0000,255.159
C2D20361,HARNESS-FACI,277.7300,1,2F,,0.0000,249.95700000000002
C2D20362,HARNESS-FACI,275.4200,1,2F,,0.0000,247.87800000000001
C2D20363,HARNESS-FACI,266.1500,1,2F,,0.0000,239.53499999999997
C2D20364,HARNESS-FACI,306.6600,1,2F,,0.0000,275.994
C2D20365,HARNESS-FACI,300.8800,1,2F,,0.0000,270.792
C2D20372,BUTTON,29.9500,1,2J,,0.0000,24.2595
C2D20388,HARNESS-BODY,883.2400,1,2F,,0.0000,794.916
C2D20393,HARNESS-BODY,821.0500,1,2F,,0.0000,738.9449999999999
C2D20394,HARNESS-BODY,746.3900,1,2F,,0.0000,671.751
C2D20395,HARNESS-BODY,845.9200,1,2F,,0.0000,761.328
C2D20396,HARNESS-BODY,827.2600,1,2F,,0.0000,744.534
C2D20397,HARNESS-BODY,746.3900,1,2F,,0.0000,671.751
C2D20399,HARNESS-BODY,1012.5600,1,2F,,0.0000,911.304
C2D20400,HARNESS-BODY,1105.1400,1,2F,,0.0000,994.6260000000001
C2D20401,HARNESS-BODY,1018.3400,1,2F,,0.0000,916.5060000000001
C2D20402,HARNESS-BODY,1110.9200,1,2F,,0.0000,999.8280000000001
C2D20403,HARNESS-BODY,1110.9200,1,2F,,0.0000,999.8280000000001
